Generations;RWM1;RWM2;RWM3;RWM Avg;AWM1;AWM2;AWM3;AWM Avg;RWOM1;RWOM2;RWOM3;RWOM Avg;AWOM1;AWOM2;AWOM3;AWOM Avg
210;0,14;0,14;0,14;0,140;0,162;0,190;0,140;0,164;0,19;0,172;0,14;0,167;0,196;0,168;0,184;0,183
211;0,14;0,14;0,14;0,140;0,162;0,190;0,140;0,164;0,19;0,172;0,14;0,167;0,196;0,168;0,184;0,183
212;0,14;0,14;0,14;0,140;0,162;0,190;0,140;0,164;0,19;0,172;0,14;0,167;0,196;0,168;0,184;0,183
213;0,14;0,14;0,14;0,140;0,162;0,190;0,140;0,164;0,19;0,172;0,14;0,167;0,196;0,168;0,184;0,183
214;0,14;0,14;0,14;0,140;0,162;0,190;0,140;0,164;0,19;0,19;0,14;0,173;0,196;0,168;0,184;0,183
215;0,14;0,14;0,14;0,140;0,162;0,190;0,140;0,164;0,19;0,19;0,14;0,173;0,196;0,168;0,184;0,183
216;0,14;0,14;0,14;0,140;0,162;0,190;0,140;0,164;0,19;0,19;0,14;0,173;0,196;0,168;0,184;0,183
217;0,14;0,14;0,14;0,140;0,162;0,190;0,140;0,164;0,19;0,19;0,14;0,173;0,196;0,168;0,184;0,183
218;0,14;0,14;0,14;0,140;0,162;0,190;0,140;0,164;0,19;0,19;0,14;0,173;0,196;0,168;0,184;0,183
219;0,14;0,14;0,14;0,140;0,162;0,190;0,140;0,164;0,19;0,19;0,14;0,173;0,196;0,168;0,184;0,183
220;0,14;0,14;0,14;0,140;0,162;0,190;0,140;0,164;0,19;0,19;0,14;0,173;0,196;0,168;0,184;0,183
221;0,196;0,14;0,14;0,159;0,162;0,190;0,140;0,164;0,19;0,19;0,14;0,173;0,196;0,168;0,184;0,183
222;0,196;0,14;0,14;0,159;0,162;0,190;0,140;0,164;0,19;0,19;0,14;0,173;0,196;0,168;0,184;0,183
223;0,196;0,14;0,14;0,159;0,162;0,190;0,140;0,164;0,19;0,19;0,14;0,173;0,196;0,168;0,184;0,183
224;0,196;0,14;0,14;0,159;0,162;0,190;0,140;0,164;0,19;0,19;0,14;0,173;0,196;0,168;0,184;0,183
225;0,196;0,14;0,14;0,159;0,162;0,190;0,140;0,164;0,19;0,19;0,14;0,173;0,196;0,168;0,184;0,183
226;0,196;0,14;0,14;0,159;0,162;0,190;0,140;0,164;0,19;0,19;0,14;0,173;0,196;0,168;0,184;0,183
227;0,196;0,14;0,14;0,159;0,162;0,190;0,140;0,164;0,19;0,19;0,14;0,173;0,196;0,168;0,184;0,183
228;0,196;0,14;0,14;0,159;0,162;0,190;0,140;0,164;0,19;0,19;0,14;0,173;0,196;0,168;0,184;0,183
229;0,196;0,14;0,14;0,159;0,162;0,190;0,140;0,164;0,19;0,19;0,14;0,173;0,196;0,168;0,184;0,183
230;0,196;0,14;0,14;0,159;0,162;0,190;0,140;0,164;0,19;0,19;0,14;0,173;0,196;0,168;0,184;0,183
231;0,196;0,14;0,14;0,159;0,162;0,190;0,140;0,164;0,19;0,19;0,14;0,173;0,196;0,168;0,184;0,183
232;0,196;0,14;0,14;0,159;0,162;0,190;0,140;0,164;0,19;0,19;0,14;0,173;0,196;0,168;0,184;0,183
233;0,196;0,14;0,14;0,159;0,184;0,190;0,140;0,171;0,19;0,19;0,14;0,173;0,196;0,168;0,184;0,183
234;0,196;0,14;0,14;0,159;0,184;0,190;0,140;0,171;0,19;0,19;0,14;0,173;0,196;0,168;0,184;0,183
235;0,196;0,14;0,14;0,159;0,184;0,190;0,140;0,171;0,19;0,19;0,14;0,173;0,196;0,168;0,184;0,183
236;0,196;0,14;0,14;0,159;0,184;0,190;0,140;0,171;0,19;0,19;0,14;0,173;0,196;0,168;0,184;0,183
237;0,196;0,14;0,14;0,159;0,184;0,190;0,140;0,171;0,19;0,19;0,14;0,173;0,196;0,168;0,184;0,183
238;0,196;0,14;0,14;0,159;0,184;0,190;0,140;0,171;0,19;0,19;0,14;0,173;0,196;0,168;0,184;0,183
239;0,196;0,14;0,14;0,159;0,184;0,190;0,140;0,171;0,19;0,19;0,14;0,173;0,196;0,168;0,184;0,183
240;0,196;0,14;0,14;0,159;0,184;0,190;0,140;0,171;0,19;0,19;0,14;0,173;0,196;0,168;0,184;0,183
241;0,196;0,14;0,14;0,159;0,184;0,190;0,140;0,171;0,19;0,19;0,14;0,173;0,196;0,168;0,184;0,183
242;0,196;0,14;0,14;0,159;0,184;0,190;0,140;0,171;0,19;0,19;0,14;0,173;0,196;0,168;0,184;0,183
243;0,196;0,14;0,14;0,159;0,184;0,190;0,140;0,171;0,19;0,19;0,14;0,173;0,196;0,168;0,184;0,183
244;0,196;0,14;0,14;0,159;0,184;0,190;0,140;0,171;0,19;0,19;0,14;0,173;0,196;0,168;0,184;0,183
245;0,196;0,14;0,14;0,159;0,184;0,190;0,140;0,171;0,19;0,19;0,14;0,173;0,196;0,168;0,184;0,183
246;0,196;0,14;0,14;0,159;0,184;0,190;0,140;0,171;0,19;0,19;0,14;0,173;0,196;0,168;0,184;0,183
247;0,196;0,14;0,14;0,159;0,184;0,190;0,140;0,171;0,19;0,19;0,14;0,173;0,196;0,168;0,184;0,183
248;0,196;0,14;0,14;0,159;0,184;0,190;0,140;0,171;0,19;0,19;0,14;0,173;0,196;0,168;0,184;0,183
249;0,196;0,14;0,14;0,159;0,184;0,190;0,140;0,171;0,19;0,19;0,14;0,173;0,196;0,168;0,184;0,183
250;0,196;0,14;0,14;0,159;0,184;0,190;0,140;0,171;0,196;0,19;0,14;0,175;0,196;0,168;0,184;0,183
251;0,196;0,14;0,14;0,159;0,184;0,190;0,140;0,171;0,196;0,19;0,14;0,175;0,196;0,168;0,184;0,183
252;0,196;0,14;0,14;0,159;0,184;0,190;0,140;0,171;0,196;0,19;0,14;0,175;0,196;0,168;0,184;0,183
253;0,196;0,14;0,14;0,159;0,184;0,190;0,140;0,171;0,196;0,19;0,14;0,175;0,196;0,168;0,184;0,183
254;0,196;0,14;0,14;0,159;0,184;0,190;0,140;0,171;0,196;0,19;0,14;0,175;0,196;0,168;0,184;0,183
255;0,196;0,14;0,14;0,159;0,184;0,190;0,140;0,171;0,196;0,19;0,14;0,175;0,196;0,168;0,184;0,183
256;0,196;0,14;0,14;0,159;0,184;0,190;0,140;0,171;0,196;0,19;0,14;0,175;0,196;0,168;0,184;0,183
257;0,196;0,14;0,14;0,159;0,184;0,190;0,140;0,171;0,196;0,19;0,14;0,175;0,196;0,168;0,184;0,183
258;0,196;0,14;0,14;0,159;0,184;0,190;0,140;0,171;0,206;0,19;0,14;0,179;0,196;0,168;0,184;0,183
259;0,196;0,14;0,14;0,159;0,184;0,190;0,140;0,171;0,206;0,19;0,14;0,179;0,196;0,168;0,184;0,183
260;0,196;0,14;0,14;0,159;0,184;0,190;0,140;0,171;0,206;0,19;0,14;0,179;0,196;0,168;0,184;0,183
261;0,196;0,14;0,14;0,159;0,184;0,190;0,140;0,171;0,206;0,19;0,14;0,179;0,196;0,168;0,184;0,183
262;0,196;0,14;0,14;0,159;0,184;0,190;0,140;0,171;0,206;0,19;0,14;0,179;0,196;0,168;0,184;0,183
263;0,196;0,14;0,14;0,159;0,184;0,190;0,140;0,171;0,206;0,19;0,14;0,179;0,196;0,168;0,184;0,183
264;0,196;0,14;0,14;0,159;0,184;0,190;0,140;0,171;0,206;0,19;0,14;0,179;0,196;0,168;0,184;0,183
265;0,196;0,14;0,14;0,159;0,184;0,190;0,162;0,179;0,206;0,19;0,14;0,179;0,196;0,168;0,184;0,183
266;0,196;0,15;0,14;0,162;0,184;0,190;0,162;0,179;0,206;0,19;0,14;0,179;0,196;0,168;0,184;0,183
267;0,196;0,15;0,14;0,162;0,184;0,190;0,162;0,179;0,206;0,19;0,14;0,179;0,196;0,168;0,184;0,183
268;0,196;0,15;0,14;0,162;0,184;0,190;0,162;0,179;0,206;0,19;0,14;0,179;0,196;0,168;0,184;0,183
269;0,196;0,15;0,14;0,162;0,184;0,190;0,168;0,181;0,206;0,19;0,14;0,179;0,196;0,168;0,184;0,183
270;0,196;0,15;0,14;0,162;0,184;0,190;0,168;0,181;0,206;0,19;0,14;0,179;0,196;0,168;0,184;0,183
271;0,196;0,15;0,14;0,162;0,184;0,190;0,168;0,181;0,206;0,19;0,14;0,179;0,196;0,168;0,184;0,183
272;0,196;0,15;0,14;0,162;0,184;0,190;0,168;0,181;0,206;0,19;0,14;0,179;0,196;0,168;0,184;0,183
273;0,196;0,15;0,14;0,162;0,184;0,190;0,168;0,181;0,206;0,19;0,14;0,179;0,196;0,168;0,184;0,183
274;0,196;0,15;0,14;0,162;0,184;0,190;0,168;0,181;0,212;0,19;0,14;0,181;0,196;0,168;0,184;0,183
275;0,196;0,15;0,14;0,162;0,184;0,190;0,168;0,181;0,212;0,19;0,14;0,181;0,196;0,168;0,184;0,183
276;0,196;0,15;0,14;0,162;0,184;0,190;0,168;0,181;0,212;0,19;0,14;0,181;0,196;0,168;0,184;0,183
277;0,196;0,15;0,14;0,162;0,184;0,190;0,168;0,181;0,212;0,19;0,14;0,181;0,196;0,168;0,184;0,183
278;0,196;0,15;0,14;0,162;0,184;0,190;0,168;0,181;0,212;0,19;0,14;0,181;0,196;0,168;0,184;0,183
279;0,196;0,15;0,14;0,162;0,184;0,190;0,168;0,181;0,212;0,19;0,14;0,181;0,196;0,168;0,184;0,183
280;0,196;0,15;0,14;0,162;0,184;0,190;0,168;0,181;0,212;0,19;0,14;0,181;0,196;0,168;0,184;0,183
281;0,196;0,15;0,14;0,162;0,184;0,190;0,168;0,181;0,212;0,19;0,14;0,181;0,196;0,168;0,184;0,183
282;0,196;0,15;0,14;0,162;0,184;0,190;0,168;0,181;0,212;0,19;0,14;0,181;0,196;0,168;0,184;0,183
283;0,196;0,15;0,14;0,162;0,184;0,190;0,168;0,181;0,212;0,19;0,14;0,181;0,196;0,168;0,184;0,183
284;0,196;0,15;0,14;0,162;0,184;0,190;0,168;0,181;0,212;0,19;0,14;0,181;0,196;0,168;0,184;0,183
285;0,196;0,15;0,14;0,162;0,184;0,190;0,168;0,181;0,212;0,19;0,14;0,181;0,196;0,168;0,184;0,183
286;0,196;0,15;0,14;0,162;0,184;0,190;0,168;0,181;0,212;0,19;0,14;0,181;0,196;0,168;0,184;0,183
287;0,196;0,168;0,14;0,168;0,184;0,190;0,168;0,181;0,212;0,19;0,14;0,181;0,196;0,168;0,184;0,183
288;0,196;0,168;0,14;0,168;0,184;0,190;0,168;0,181;0,212;0,19;0,14;0,181;0,196;0,168;0,184;0,183
289;0,196;0,168;0,14;0,168;0,184;0,190;0,168;0,181;0,212;0,19;0,14;0,181;0,196;0,168;0,184;0,183
290;0,196;0,168;0,14;0,168;0,184;0,190;0,168;0,181;0,212;0,19;0,14;0,181;0,196;0,168;0,184;0,183
291;0,196;0,168;0,14;0,168;0,184;0,190;0,168;0,181;0,212;0,19;0,14;0,181;0,196;0,168;0,184;0,183
292;0,196;0,168;0,14;0,168;0,184;0,190;0,168;0,181;0,212;0,19;0,14;0,181;0,196;0,168;0,184;0,183
293;0,196;0,168;0,14;0,168;0,184;0,190;0,168;0,181;0,212;0,19;0,14;0,181;0,196;0,168;0,184;0,183
294;0,196;0,168;0,14;0,168;0,184;0,190;0,168;0,181;0,212;0,19;0,14;0,181;0,196;0,168;0,184;0,183
295;0,196;0,168;0,14;0,168;0,184;0,190;0,168;0,181;0,212;0,19;0,14;0,181;0,196;0,168;0,184;0,183
296;0,196;0,168;0,14;0,168;0,184;0,190;0,168;0,181;0,212;0,19;0,14;0,181;0,196;0,168;0,184;0,183
297;0,196;0,168;0,14;0,168;0,184;0,190;0,168;0,181;0,212;0,19;0,14;0,181;0,196;0,168;0,184;0,183
298;0,196;0,168;0,14;0,168;0,184;0,190;0,168;0,181;0,212;0,19;0,14;0,181;0,196;0,168;0,184;0,183
299;0,196;0,168;0,14;0,168;0,184;0,190;0,168;0,181;0,212;0,19;0,14;0,181;0,196;0,168;0,184;0,183
300;0,196;0,168;0,14;0,168;0,184;0,190;0,168;0,181;0,212;0,19;0,14;0,181;0,196;0,168;0,184;0,183
301;0,196;0,168;0,14;0,168;0,184;0,190;0,168;0,181;0,212;0,19;0,14;0,181;0,196;0,168;0,184;0,183
302;0,196;0,168;0,14;0,168;0,184;0,190;0,168;0,181;0,212;0,19;0,14;0,181;0,196;0,168;0,184;0,183
303;0,196;0,168;0,14;0,168;0,184;0,190;0,168;0,181;0,212;0,19;0,14;0,181;0,196;0,168;0,184;0,183
304;0,196;0,168;0,14;0,168;0,184;0,190;0,168;0,181;0,212;0,19;0,14;0,181;0,196;0,168;0,184;0,183
305;0,196;0,168;0,14;0,168;0,184;0,190;0,168;0,181;0,212;0,19;0,14;0,181;0,196;0,168;0,184;0,183
306;0,196;0,168;0,14;0,168;0,184;0,190;0,168;0,181;0,212;0,19;0,14;0,181;0,196;0,168;0,184;0,183
307;0,196;0,168;0,14;0,168;0,184;0,190;0,168;0,181;0,212;0,19;0,14;0,181;0,196;0,168;0,184;0,183
308;0,196;0,168;0,14;0,168;0,184;0,190;0,168;0,181;0,212;0,19;0,162;0,188;0,196;0,168;0,184;0,183
309;0,196;0,168;0,14;0,168;0,184;0,190;0,168;0,181;0,212;0,19;0,162;0,188;0,196;0,168;0,190;0,185
310;0,196;0,168;0,14;0,168;0,184;0,190;0,168;0,181;0,212;0,19;0,162;0,188;0,196;0,168;0,190;0,185
311;0,196;0,168;0,14;0,168;0,184;0,190;0,168;0,181;0,212;0,19;0,162;0,188;0,196;0,168;0,190;0,185
312;0,196;0,168;0,14;0,168;0,184;0,190;0,168;0,181;0,212;0,19;0,162;0,188;0,196;0,168;0,190;0,185
313;0,196;0,168;0,14;0,168;0,184;0,190;0,168;0,181;0,212;0,19;0,162;0,188;0,196;0,168;0,190;0,185
314;0,196;0,168;0,14;0,168;0,184;0,190;0,168;0,181;0,212;0,19;0,162;0,188;0,196;0,168;0,190;0,185
315;0,196;0,168;0,14;0,168;0,184;0,190;0,168;0,181;0,212;0,19;0,162;0,188;0,196;0,168;0,190;0,185
316;0,196;0,168;0,14;0,168;0,184;0,190;0,168;0,181;0,212;0,19;0,162;0,188;0,196;0,168;0,190;0,185
317;0,196;0,168;0,14;0,168;0,184;0,200;0,168;0,184;0,212;0,19;0,162;0,188;0,196;0,168;0,190;0,185
318;0,196;0,168;0,14;0,168;0,184;0,200;0,168;0,184;0,212;0,19;0,162;0,188;0,196;0,168;0,190;0,185
319;0,196;0,168;0,14;0,168;0,184;0,200;0,168;0,184;0,212;0,19;0,162;0,188;0,196;0,168;0,190;0,185
320;0,196;0,168;0,14;0,168;0,184;0,200;0,168;0,184;0,212;0,19;0,162;0,188;0,196;0,168;0,190;0,185
321;0,196;0,168;0,14;0,168;0,184;0,200;0,168;0,184;0,212;0,19;0,162;0,188;0,196;0,168;0,190;0,185
322;0,196;0,168;0,14;0,168;0,184;0,200;0,168;0,184;0,212;0,19;0,162;0,188;0,196;0,168;0,190;0,185
323;0,196;0,168;0,14;0,168;0,184;0,200;0,168;0,184;0,212;0,19;0,162;0,188;0,196;0,168;0,190;0,185
324;0,196;0,168;0,14;0,168;0,184;0,200;0,168;0,184;0,212;0,19;0,162;0,188;0,196;0,168;0,190;0,185
325;0,196;0,168;0,14;0,168;0,184;0,200;0,168;0,184;0,212;0,19;0,162;0,188;0,196;0,168;0,190;0,185
326;0,196;0,168;0,14;0,168;0,184;0,200;0,168;0,184;0,212;0,19;0,162;0,188;0,196;0,168;0,190;0,185
327;0,196;0,168;0,14;0,168;0,184;0,200;0,168;0,184;0,212;0,19;0,162;0,188;0,196;0,168;0,190;0,185
328;0,196;0,168;0,14;0,168;0,184;0,200;0,168;0,184;0,212;0,19;0,162;0,188;0,196;0,168;0,190;0,185
329;0,196;0,168;0,14;0,168;0,184;0,200;0,168;0,184;0,212;0,19;0,162;0,188;0,196;0,168;0,190;0,185
330;0,196;0,168;0,14;0,168;0,184;0,200;0,168;0,184;0,212;0,19;0,162;0,188;0,196;0,168;0,190;0,185
331;0,196;0,168;0,14;0,168;0,184;0,200;0,168;0,184;0,212;0,19;0,162;0,188;0,196;0,168;0,190;0,185
332;0,196;0,168;0,14;0,168;0,184;0,200;0,168;0,184;0,212;0,19;0,162;0,188;0,196;0,168;0,190;0,185
333;0,196;0,168;0,14;0,168;0,184;0,200;0,168;0,184;0,212;0,19;0,162;0,188;0,196;0,168;0,190;0,185
334;0,196;0,168;0,14;0,168;0,184;0,200;0,168;0,184;0,212;0,19;0,162;0,188;0,196;0,168;0,190;0,185
335;0,196;0,168;0,14;0,168;0,184;0,200;0,168;0,184;0,212;0,19;0,162;0,188;0,196;0,168;0,190;0,185
336;0,196;0,168;0,14;0,168;0,184;0,200;0,168;0,184;0,212;0,19;0,162;0,188;0,196;0,168;0,190;0,185
337;0,196;0,168;0,14;0,168;0,184;0,200;0,168;0,184;0,212;0,19;0,162;0,188;0,196;0,168;0,190;0,185
338;0,196;0,168;0,14;0,168;0,184;0,200;0,168;0,184;0,212;0,19;0,162;0,188;0,196;0,168;0,190;0,185
339;0,196;0,168;0,14;0,168;0,184;0,200;0,168;0,184;0,212;0,19;0,162;0,188;0,196;0,168;0,190;0,185
340;0,196;0,168;0,14;0,168;0,184;0,200;0,168;0,184;0,212;0,19;0,162;0,188;0,196;0,168;0,190;0,185
341;0,196;0,168;0,14;0,168;0,184;0,200;0,168;0,184;0,212;0,19;0,162;0,188;0,196;0,168;0,190;0,185
342;0,196;0,168;0,14;0,168;0,184;0,200;0,168;0,184;0,212;0,19;0,162;0,188;0,196;0,168;0,190;0,185
343;0,196;0,168;0,14;0,168;0,184;0,200;0,168;0,184;0,212;0,19;0,162;0,188;0,196;0,168;0,190;0,185
344;0,196;0,168;0,14;0,168;0,184;0,200;0,168;0,184;0,212;0,19;0,162;0,188;0,196;0,168;0,190;0,185
345;0,196;0,168;0,14;0,168;0,184;0,200;0,168;0,184;0,212;0,19;0,162;0,188;0,196;0,168;0,190;0,185
346;0,196;0,168;0,14;0,168;0,184;0,200;0,168;0,184;0,212;0,19;0,162;0,188;0,196;0,168;0,190;0,185
347;0,196;0,168;0,14;0,168;0,184;0,200;0,168;0,184;0,212;0,19;0,162;0,188;0,196;0,168;0,190;0,185
348;0,196;0,168;0,14;0,168;0,184;0,200;0,168;0,184;0,212;0,19;0,162;0,188;0,196;0,168;0,190;0,185
349;0,196;0,168;0,14;0,168;0,184;0,200;0,168;0,184;0,212;0,19;0,162;0,188;0,196;0,168;0,190;0,185
350;0,196;0,168;0,14;0,168;0,184;0,200;0,168;0,184;0,212;0,19;0,162;0,188;0,196;0,168;0,190;0,185
351;0,196;0,168;0,14;0,168;0,184;0,200;0,168;0,184;0,212;0,19;0,162;0,188;0,196;0,168;0,190;0,185
352;0,196;0,168;0,14;0,168;0,184;0,200;0,168;0,184;0,212;0,19;0,162;0,188;0,196;0,168;0,190;0,185
353;0,196;0,168;0,14;0,168;0,184;0,200;0,168;0,184;0,212;0,19;0,162;0,188;0,196;0,168;0,190;0,185
354;0,196;0,168;0,14;0,168;0,184;0,200;0,168;0,184;0,212;0,19;0,162;0,188;0,196;0,168;0,190;0,185
355;0,196;0,168;0,14;0,168;0,184;0,200;0,168;0,184;0,212;0,19;0,162;0,188;0,196;0,168;0,190;0,185
356;0,196;0,168;0,14;0,168;0,184;0,200;0,168;0,184;0,212;0,19;0,162;0,188;0,196;0,168;0,190;0,185
357;0,196;0,168;0,14;0,168;0,184;0,200;0,168;0,184;0,212;0,19;0,162;0,188;0,196;0,168;0,190;0,185
358;0,196;0,168;0,14;0,168;0,184;0,200;0,168;0,184;0,212;0,19;0,162;0,188;0,196;0,168;0,190;0,185
359;0,196;0,168;0,14;0,168;0,184;0,200;0,168;0,184;0,212;0,19;0,162;0,188;0,196;0,168;0,190;0,185
360;0,196;0,168;0,14;0,168;0,184;0,200;0,168;0,184;0,212;0,19;0,162;0,188;0,196;0,168;0,190;0,185
361;0,196;0,168;0,14;0,168;0,184;0,200;0,168;0,184;0,212;0,19;0,162;0,188;0,196;0,168;0,190;0,185
362;0,196;0,168;0,14;0,168;0,184;0,200;0,168;0,184;0,212;0,19;0,162;0,188;0,196;0,168;0,190;0,185
363;0,196;0,168;0,14;0,168;0,184;0,200;0,168;0,184;0,212;0,19;0,162;0,188;0,196;0,168;0,190;0,185
364;0,196;0,168;0,14;0,168;0,184;0,200;0,168;0,184;0,212;0,19;0,162;0,188;0,196;0,168;0,190;0,185
365;0,196;0,168;0,14;0,168;0,184;0,200;0,168;0,184;0,212;0,19;0,162;0,188;0,196;0,168;0,190;0,185
366;0,196;0,168;0,14;0,168;0,184;0,200;0,168;0,184;0,212;0,19;0,162;0,188;0,196;0,168;0,190;0,185
367;0,196;0,168;0,14;0,168;0,184;0,200;0,168;0,184;0,212;0,19;0,162;0,188;0,196;0,168;0,190;0,185
368;0,196;0,168;0,14;0,168;0,184;0,200;0,168;0,184;0,212;0,19;0,162;0,188;0,196;0,168;0,190;0,185
369;0,196;0,168;0,14;0,168;0,184;0,200;0,168;0,184;0,212;0,19;0,162;0,188;0,196;0,168;0,190;0,185
370;0,196;0,168;0,14;0,168;0,184;0,200;0,168;0,184;0,212;0,19;0,162;0,188;0,212;0,168;0,190;0,190
371;0,196;0,168;0,14;0,168;0,184;0,200;0,168;0,184;0,212;0,19;0,162;0,188;0,212;0,168;0,190;0,190
372;0,196;0,168;0,14;0,168;0,184;0,200;0,168;0,184;0,212;0,19;0,162;0,188;0,212;0,168;0,190;0,190
373;0,196;0,168;0,14;0,168;0,184;0,200;0,168;0,184;0,212;0,19;0,162;0,188;0,212;0,168;0,190;0,190
374;0,196;0,168;0,14;0,168;0,184;0,200;0,168;0,184;0,212;0,19;0,162;0,188;0,212;0,168;0,190;0,190
375;0,196;0,168;0,14;0,168;0,184;0,200;0,168;0,184;0,212;0,19;0,162;0,188;0,212;0,168;0,190;0,190
376;0,196;0,168;0,14;0,168;0,184;0,200;0,168;0,184;0,212;0,19;0,162;0,188;0,212;0,168;0,190;0,190
377;0,196;0,168;0,15;0,171;0,184;0,200;0,168;0,184;0,212;0,19;0,162;0,188;0,212;0,168;0,190;0,190
378;0,196;0,168;0,15;0,171;0,184;0,200;0,168;0,184;0,212;0,19;0,162;0,188;0,212;0,168;0,190;0,190
379;0,196;0,168;0,15;0,171;0,184;0,200;0,168;0,184;0,212;0,19;0,162;0,188;0,212;0,168;0,190;0,190
380;0,196;0,168;0,15;0,171;0,184;0,200;0,168;0,184;0,212;0,19;0,162;0,188;0,212;0,168;0,190;0,190
381;0,196;0,168;0,15;0,171;0,184;0,200;0,168;0,184;0,212;0,19;0,162;0,188;0,212;0,168;0,190;0,190
382;0,196;0,168;0,15;0,171;0,184;0,200;0,168;0,184;0,212;0,19;0,162;0,188;0,212;0,168;0,190;0,190
383;0,196;0,168;0,15;0,171;0,184;0,200;0,168;0,184;0,212;0,19;0,162;0,188;0,212;0,168;0,190;0,190
384;0,196;0,168;0,15;0,171;0,184;0,200;0,168;0,184;0,212;0,19;0,162;0,188;0,212;0,168;0,196;0,192
385;0,196;0,168;0,15;0,171;0,184;0,200;0,168;0,184;0,212;0,19;0,162;0,188;0,212;0,168;0,196;0,192
386;0,196;0,168;0,15;0,171;0,184;0,200;0,168;0,184;0,212;0,19;0,162;0,188;0,212;0,168;0,196;0,192
387;0,196;0,168;0,15;0,171;0,184;0,200;0,168;0,184;0,212;0,19;0,162;0,188;0,212;0,168;0,196;0,192
388;0,196;0,168;0,15;0,171;0,184;0,200;0,168;0,184;0,212;0,19;0,162;0,188;0,212;0,168;0,196;0,192
389;0,196;0,168;0,15;0,171;0,184;0,200;0,168;0,184;0,212;0,19;0,162;0,188;0,212;0,168;0,196;0,192
390;0,196;0,168;0,15;0,171;0,184;0,200;0,168;0,184;0,212;0,19;0,162;0,188;0,212;0,168;0,196;0,192
391;0,196;0,168;0,15;0,171;0,184;0,200;0,168;0,184;0,212;0,19;0,162;0,188;0,212;0,168;0,196;0,192
392;0,196;0,168;0,15;0,171;0,184;0,200;0,168;0,184;0,212;0,19;0,162;0,188;0,212;0,168;0,196;0,192
393;0,196;0,168;0,15;0,171;0,184;0,200;0,168;0,184;0,212;0,19;0,162;0,188;0,212;0,168;0,196;0,192
394;0,196;0,168;0,15;0,171;0,184;0,200;0,168;0,184;0,212;0,19;0,162;0,188;0,212;0,168;0,196;0,192
395;0,196;0,168;0,15;0,171;0,184;0,200;0,168;0,184;0,212;0,19;0,162;0,188;0,212;0,168;0,196;0,192
396;0,196;0,168;0,15;0,171;0,184;0,200;0,168;0,184;0,234;0,19;0,162;0,195;0,212;0,168;0,196;0,192
397;0,196;0,168;0,15;0,171;0,184;0,200;0,168;0,184;0,234;0,19;0,162;0,195;0,212;0,168;0,196;0,192
398;0,196;0,168;0,15;0,171;0,184;0,200;0,168;0,184;0,234;0,19;0,162;0,195;0,212;0,168;0,196;0,192
399;0,196;0,168;0,15;0,171;0,184;0,200;0,168;0,184;0,234;0,19;0,162;0,195;0,218;0,168;0,212;0,199
400;0,196;0,168;0,15;0,171;0,184;0,200;0,168;0,184;0,234;0,19;0,162;0,195;0,218;0,168;0,212;0,199
401;0,196;0,168;0,15;0,171;0,184;0,200;0,168;0,184;0,234;0,19;0,162;0,195;0,218;0,168;0,212;0,199
402;0,196;0,168;0,15;0,171;0,184;0,200;0,168;0,184;0,234;0,19;0,162;0,195;0,218;0,168;0,212;0,199
403;0,196;0,168;0,15;0,171;0,184;0,200;0,168;0,184;0,234;0,19;0,162;0,195;0,218;0,168;0,212;0,199
404;0,196;0,168;0,15;0,171;0,184;0,200;0,168;0,184;0,234;0,19;0,162;0,195;0,218;0,168;0,212;0,199
405;0,196;0,168;0,15;0,171;0,184;0,200;0,168;0,184;0,234;0,19;0,162;0,195;0,218;0,168;0,212;0,199
406;0,196;0,168;0,15;0,171;0,184;0,200;0,168;0,184;0,234;0,19;0,162;0,195;0,218;0,168;0,212;0,199
407;0,196;0,168;0,15;0,171;0,184;0,200;0,168;0,184;0,234;0,19;0,162;0,195;0,218;0,168;0,212;0,199
408;0,196;0,168;0,15;0,171;0,184;0,200;0,168;0,184;0,234;0,19;0,162;0,195;0,218;0,168;0,212;0,199
409;0,196;0,168;0,15;0,171;0,184;0,200;0,168;0,184;0,234;0,19;0,162;0,195;0,218;0,168;0,212;0,199
410;0,196;0,168;0,15;0,171;0,184;0,200;0,168;0,184;0,234;0,19;0,162;0,195;0,218;0,168;0,212;0,199
411;0,196;0,168;0,15;0,171;0,184;0,200;0,168;0,184;0,234;0,19;0,162;0,195;0,218;0,168;0,212;0,199
412;0,196;0,168;0,15;0,171;0,184;0,200;0,168;0,184;0,234;0,19;0,162;0,195;0,218;0,168;0,212;0,199
413;0,196;0,168;0,15;0,171;0,184;0,200;0,168;0,184;0,234;0,19;0,162;0,195;0,218;0,168;0,212;0,199
414;0,196;0,168;0,15;0,171;0,184;0,200;0,168;0,184;0,234;0,19;0,162;0,195;0,218;0,168;0,212;0,199
415;0,196;0,168;0,15;0,171;0,184;0,200;0,168;0,184;0,234;0,19;0,162;0,195;0,218;0,168;0,212;0,199
416;0,196;0,168;0,15;0,171;0,184;0,200;0,168;0,184;0,234;0,19;0,162;0,195;0,218;0,168;0,212;0,199
417;0,196;0,168;0,15;0,171;0,184;0,200;0,168;0,184;0,234;0,19;0,162;0,195;0,218;0,168;0,212;0,199
418;0,196;0,168;0,15;0,171;0,184;0,200;0,168;0,184;0,268;0,19;0,162;0,207;0,218;0,168;0,212;0,199
419;0,196;0,168;0,15;0,171;0,184;0,200;0,168;0,184;0,268;0,19;0,162;0,207;0,218;0,168;0,212;0,199
